Quarter,Miles,NumTicketsOrdered,AirlineCompany,OriginState,DestState,PricePerTicket,Airport_x,ogCity,og,Airport_y,destCity,dest
1,1215.0,1.0,American Airlines,Oklahoma,New Jersey,255.13,Tulsa International Airport,Tulsa,"Tulsa, OK (TUL)",Newark Liberty International Airport,Newark,"Newark, NJ (EWR)"
2,610.0,5.0,Delta Air Lines,Tennessee,Michigan,163.5,Memphis International Airport,Memphis,"Memphis, TN (MEM)",Detroit Metropolitan Wayne County Airport,Detroit / Romulus,"Detroit / Romulus, MI (DTW)"
3,1047.0,1.0,Southwest Airlines,Missouri,Massachusetts,344.31,St. Louis Lambert International Airport,St. Louis,"St. Louis, MO (STL)",Gen. Edward Lawrence Logan International Airport,Boston,"Boston, MA (BOS)"
4,1009.0,1.0,Alaska Airlines,Oregon,Arizona,105.0,Portland International Airport,Portland,"Portland, OR (PDX)",Phoenix Sky Harbor International Airport,Phoenix,"Phoenix, AZ (PHX)"
4,2349.0,1.0,Alaska Airlines,Hawaii,California,413.47,Kahului Airport,"Kahului , Maui","Kahului , Maui, HI (OGG)",Oakland International Airport,Oakland,"Oakland, CA (OAK)"
3,373.0,11.0,Delta Air Lines,Georgia,Kentucky,63.0,HartsfieldCJackson Atlanta International Airport,Atlanta,"Atlanta, GA (ATL)",Cincinnati/Northern Kentucky International Airport,Cincinnati / Covington,"Cincinnati / Covington, KY (CVG)"
4,1303.0,1.0,American Airlines,Texas,Pennsylvania,426.0,Dallas/Fort Worth International Airport,Dallas-Fort Worth,"Dallas-Fort Worth, TX (DFW)",Philadelphia International Airport,Philadelphia,"Philadelphia, PA (PHL)"
1,850.0,3.0,Allegiant Air,Florida,Kentucky,86.5,Punta Gorda Airport,Punta Gorda,"Punta Gorda, FL (PGD)",Cincinnati/Northern Kentucky International Airport,Cincinnati / Covington,"Cincinnati / Covington, KY (CVG)"
4,1121.0,1.0,JetBlue Airways,Massachusetts,Florida,169.5,Gen. Edward Lawrence Logan International Airport,Boston,"Boston, MA (BOS)",Orlando International Airport,Orlando,"Orlando, FL (MCO)"
2,738.0,1.0,Southwest Airlines,Missouri,Maryland,197.0,St. Louis Lambert International Airport,St. Louis,"St. Louis, MO (STL)",Baltimore/Washington International Thurgood Marshall Airport,Baltimore / Glen Burnie,"Baltimore / Glen Burnie, MD (BWI)"
3,550.0,1.0,Alaska Airlines,California,Oregon,167.0,San Francisco International Airport,San Francisco,"San Francisco, CA (SFO)",Portland International Airport,Portland,"Portland, OR (PDX)"
1,861.0,2.0,Southwest Airlines,Florida,Pennsylvania,279.0,Orlando International Airport,Orlando,"Orlando, FL (MCO)",Philadelphia International Airport,Philadelphia,"Philadelphia, PA (PHL)"
2,1587.0,1.0,American Airlines,Arizona,Georgia,165.5,Phoenix Sky Harbor International Airport,Phoenix,"Phoenix, AZ (PHX)",HartsfieldCJackson Atlanta International Airport,Atlanta,"Atlanta, GA (ATL)"
4,1073.0,1.0,JetBlue Airways,New York,Florida,204.0,Albany International Airport,Albany,"Albany, NY (ALB)",Orlando International Airport,Orlando,"Orlando, FL (MCO)"
4,324.0,5.0,JetBlue Airways,California,California,88.0,Long Beach Airport,Long Beach,"Long Beach, CA (LGB)",Norman Y. Mineta San Jos International Airport,San Jose,"San Jose, CA (SJC)"
2,1514.0,2.0,American Airlines,Illinois,Nevada,351.5,Chicago O'Hare International Airport,Chicago,"Chicago, IL (ORD)",McCarran International Airport,Las Vegas,"Las Vegas, NV (LAS)"
1,349.0,4.0,Southwest Airlines,Illinois,Minnesota,174.5,Chicago Midway International Airport,Chicago,"Chicago, IL (MDW)",MinneapolisCSt. Paul International Airport,Minneapolis,"Minneapolis, MN (MSP)"
2,991.0,2.0,Delta Air Lines,Utah,Minnesota,159.5,Salt Lake City International Airport,Salt Lake City,"Salt Lake City, UT (SLC)",MinneapolisCSt. Paul International Airport,Minneapolis,"Minneapolis, MN (MSP)"
4,2161.0,1.0,United Airlines,Ohio,California,254.0,Cleveland-Hopkins International Airport,Cleveland,"Cleveland, OH (CLE)",San Francisco International Airport,San Francisco,"San Francisco, CA (SFO)"
4,551.0,1.0,Southwest Airlines,Louisiana,Florida,123.5,Louis Armstrong New Orleans International Airport,New Orleans,"New Orleans, LA (MSY)",Orlando International Airport,Orlando,"Orlando, FL (MCO)"
4,1090.0,1.0,Southwest Airlines,Texas,Nevada,177.49,Austin-Bergstrom International Airport,Austin,"Austin, TX (AUS)",McCarran International Airport,Las Vegas,"Las Vegas, NV (LAS)"
4,258.0,1.0,United Airlines,Illinois,Missouri,346.5,Chicago O'Hare International Airport,Chicago,"Chicago, IL (ORD)",St. Louis Lambert International Airport,St. Louis,"St. Louis, MO (STL)"
1,1085.0,1.0,United Airlines,Florida,New Jersey,538.0,Miami International Airport,Miami,"Miami, FL (MIA)",Newark Liberty International Airport,Newark,"Newark, NJ (EWR)"
3,1075.0,1.0,Delta Air Lines,Texas,Michigan,302.0,George Bush Intercontinental Airport,Houston,"Houston, TX (IAH)",Detroit Metropolitan Wayne County Airport,Detroit / Romulus,"Detroit / Romulus, MI (DTW)"
1,196.0,1.0,American Airlines,Connecticut,Pennsylvania,307.5,Bradley International Airport,Hartford,"Hartford, CT (BDL)",Philadelphia International Airport,Philadelphia,"Philadelphia, PA (PHL)"
2,787.0,1.0,United Airlines,Texas,Florida,61.0,George Bush Intercontinental Airport,Houston,"Houston, TX (IAH)",Tampa International Airport,Tampa,"Tampa, FL (TPA)"
3,1597.0,1.0,United Airlines,Massachusetts,Texas,239.0,Gen. Edward Lawrence Logan International Airport,Boston,"Boston, MA (BOS)",George Bush Intercontinental Airport,Houston,"Houston, TX (IAH)"
1,1590.0,1.0,Delta Air Lines,Georgia,Utah,342.5,HartsfieldCJackson Atlanta International Airport,Atlanta,"Atlanta, GA (ATL)",Salt Lake City International Airport,Salt Lake City,"Salt Lake City, UT (SLC)"
3,1506.0,1.0,United Airlines,Florida,Colorado,210.5,Tampa International Airport,Tampa,"Tampa, FL (TPA)",Denver International Airport,Denver,"Denver, CO (DEN)"
4,417.0,1.0,Southwest Airlines,California,California,108.11,San Diego International Airport,San Diego,"San Diego, CA (SAN)",Norman Y. Mineta San Jos International Airport,San Jose,"San Jose, CA (SJC)"
4,1381.0,11.0,Southwest Airlines,Texas,New York,197.0,Dallas Love Field,Dallas,"Dallas, TX (DAL)",LaGuardia Airport,New York,"New York, NY (LGA)"
4,534.0,2.0,Delta Air Lines,North Carolina,Florida,162.0,Raleigh-Durham International Airport,Raleigh,"Raleigh, NC (RDU)",Orlando International Airport,Orlando,"Orlando, FL (MCO)"
1,1389.0,2.0,Spirit Airlines,Texas,New York,227.0,Dallas/Fort Worth International Airport,Dallas-Fort Worth,"Dallas-Fort Worth, TX (DFW)",LaGuardia Airport,New York,"New York, NY (LGA)"
3,1620.0,1.0,United Airlines,Colorado,New York,578.5,Denver International Airport,Denver,"Denver, CO (DEN)",LaGuardia Airport,New York,"New York, NY (LGA)"
1,1310.0,4.0,Sun Country Airlines,Florida,Minnesota,95.5,Orlando International Airport,Orlando,"Orlando, FL (MCO)",MinneapolisCSt. Paul International Airport,Minneapolis,"Minneapolis, MN (MSP)"
1,197.0,3.0,Southwest Airlines,California,Nevada,83.0,Ontario International Airport,Ontario,"Ontario, CA (ONT)",McCarran International Airport,Las Vegas,"Las Vegas, NV (LAS)"
3,948.0,17.0,Southwest Airlines,California,Colorado,106.0,Norman Y. Mineta San Jos International Airport,San Jose,"San Jose, CA (SJC)",Denver International Airport,Denver,"Denver, CO (DEN)"
4,954.0,1.0,Alaska Airlines,California,Washington,338.0,Los Angeles International Airport,Los Angeles,"Los Angeles, CA (LAX)",SeattleCTacoma International Airport,Seattle / Tacoma ( SeaTac ),"Seattle / Tacoma ( SeaTac ), WA (SEA)"
4,1235.0,1.0,American Airlines,California,Texas,102.61,Los Angeles International Airport,Los Angeles,"Los Angeles, CA (LAX)",Dallas/Fort Worth International Airport,Dallas-Fort Worth,"Dallas-Fort Worth, TX (DFW)"
4,515.0,1.0,Delta Air Lines,Georgia,Florida,240.49,HartsfieldCJackson Atlanta International Airport,Atlanta,"Atlanta, GA (ATL)",Southwest Florida International Airport,Fort Myers,"Fort Myers, FL (RSW)"
3,1205.0,1.0,American Airlines,Texas,California,626.0,Dallas/Fort Worth International Airport,Dallas-Fort Worth,"Dallas-Fort Worth, TX (DFW)",John Wayne Airport,Santa Ana,"Santa Ana, CA (SNA)"
1,1035.0,16.0,Delta Air Lines,New York,Florida,149.0,LaGuardia Airport,New York,"New York, NY (LGA)",Palm Beach International Airport,West Palm Beach,"West Palm Beach, FL (PBI)"
4,507.0,1.0,Delta Air Lines,Utah,Arizona,231.5,Salt Lake City International Airport,Salt Lake City,"Salt Lake City, UT (SLC)",Phoenix Sky Harbor International Airport,Phoenix,"Phoenix, AZ (PHX)"
4,2133.0,1.0,American Airlines,New Jersey,Arizona,270.73,Newark Liberty International Airport,Newark,"Newark, NJ (EWR)",Phoenix Sky Harbor International Airport,Phoenix,"Phoenix, AZ (PHX)"
2,1846.0,1.0,United Airlines,California,Illinois,348.0,San Francisco International Airport,San Francisco,"San Francisco, CA (SFO)",Chicago O'Hare International Airport,Chicago,"Chicago, IL (ORD)"
4,1587.0,1.0,Southwest Airlines,Georgia,Arizona,174.0,HartsfieldCJackson Atlanta International Airport,Atlanta,"Atlanta, GA (ATL)",Phoenix Sky Harbor International Airport,Phoenix,"Phoenix, AZ (PHX)"
2,2402.0,1.0,American Airlines,Pennsylvania,California,307.22,Philadelphia International Airport,Philadelphia,"Philadelphia, PA (PHL)",Los Angeles International Airport,Los Angeles,"Los Angeles, CA (LAX)"
2,1121.0,1.0,American Airlines,Texas,Florida,406.0,Dallas/Fort Worth International Airport,Dallas-Fort Worth,"Dallas-Fort Worth, TX (DFW)",Miami International Airport,Miami,"Miami, FL (MIA)"
4,237.0,1.0,Southwest Airlines,Texas,Oklahoma,201.0,Dallas Love Field,Dallas,"Dallas, TX (DAL)",Tulsa International Airport,Tulsa,"Tulsa, OK (TUL)"
2,1428.0,4.0,Southwest Airlines,New York,Texas,578.0,LaGuardia Airport,New York,"New York, NY (LGA)",William P. Hobby Airport,Houston,"Houston, TX (HOU)"
2,1619.0,1.0,Delta Air Lines,Tennessee,California,320.0,Memphis International Airport,Memphis,"Memphis, TN (MEM)",Los Angeles International Airport,Los Angeles,"Los Angeles, CA (LAX)"
1,578.0,1.0,Southwest Airlines,Louisiana,South Carolina,146.0,Louis Armstrong New Orleans International Airport,New Orleans,"New Orleans, LA (MSY)",Greenville-Spartanburg International Airport,Greenville,"Greenville, SC (GSP)"
3,631.0,1.0,American Airlines,Texas,Tennessee,123.0,Dallas/Fort Worth International Airport,Dallas-Fort Worth,"Dallas-Fort Worth, TX (DFW)",Nashville International Airport,Nashville,"Nashville, TN (BNA)"
2,1919.0,2.0,Delta Air Lines,California,Georgia,338.5,John Wayne Airport,Santa Ana,"Santa Ana, CA (SNA)",HartsfieldCJackson Atlanta International Airport,Atlanta,"Atlanta, GA (ATL)"
2,946.0,1.0,American Airlines,Maryland,Florida,237.0,Baltimore/Washington International Thurgood Marshall Airport,Baltimore / Glen Burnie,"Baltimore / Glen Burnie, MD (BWI)",Miami International Airport,Miami,"Miami, FL (MIA)"
3,1053.0,4.0,JetBlue Airways,New York,Florida,194.0,Syracuse Hancock International Airport,Syracuse,"Syracuse, NY (SYR)",Orlando International Airport,Orlando,"Orlando, FL (MCO)"
2,2386.0,1.0,Delta Air Lines,Georgia,Oregon,582.0,Savannah/Hilton Head International Airport,Savannah,"Savannah, GA (SAV)",Portland International Airport,Portland,"Portland, OR (PDX)"
1,1846.0,5.0,Virgin America,Illinois,California,98.5,Chicago O'Hare International Airport,Chicago,"Chicago, IL (ORD)",San Francisco International Airport,San Francisco,"San Francisco, CA (SFO)"
3,1342.0,2.0,Southwest Airlines,Texas,Maryland,166.44,Austin-Bergstrom International Airport,Austin,"Austin, TX (AUS)",Baltimore/Washington International Thurgood Marshall Airport,Baltimore / Glen Burnie,"Baltimore / Glen Burnie, MD (BWI)"
1,1947.0,3.0,Delta Air Lines,Georgia,California,164.5,HartsfieldCJackson Atlanta International Airport,Atlanta,"Atlanta, GA (ATL)",Los Angeles International Airport,Los Angeles,"Los Angeles, CA (LAX)"
4,1121.0,12.0,JetBlue Airways,Massachusetts,Florida,137.5,Gen. Edward Lawrence Logan International Airport,Boston,"Boston, MA (BOS)",Orlando International Airport,Orlando,"Orlando, FL (MCO)"
3,1306.0,2.0,Delta Air Lines,Minnesota,Florida,291.0,MinneapolisCSt. Paul International Airport,Minneapolis,"Minneapolis, MN (MSP)",Tampa International Airport,Tampa,"Tampa, FL (TPA)"
1,2409.0,1.0,Hawaiian Airlines,California,Hawaii,166.0,Oakland International Airport,Oakland,"Oakland, CA (OAK)",Daniel K. Inouye International Airport,"Honolulu , Oahu","Honolulu , Oahu, HI (HNL)"
4,733.0,1.0,Spirit Airlines,Illinois,New York,108.0,Chicago O'Hare International Airport,Chicago,"Chicago, IL (ORD)",LaGuardia Airport,New York,"New York, NY (LGA)"
2,1721.0,1.0,United Airlines,Washington,Illinois,514.5,SeattleCTacoma International Airport,Seattle / Tacoma ( SeaTac ),"Seattle / Tacoma ( SeaTac ), WA (SEA)",Chicago O'Hare International Airport,Chicago,"Chicago, IL (ORD)"
4,2475.0,1.0,Alaska Airlines,New York,California,859.0,John F. Kennedy International Airport,New York,"New York, NY (JFK)",Los Angeles International Airport,Los Angeles,"Los Angeles, CA (LAX)"
4,992.0,3.0,American Airlines,Pennsylvania,Florida,126.0,Philadelphia International Airport,Philadelphia,"Philadelphia, PA (PHL)",Fort LauderdaleCHollywood International Airport,Fort Lauderdale,"Fort Lauderdale, FL (FLL)"
2,2349.0,1.0,Alaska Airlines,Hawaii,California,663.0,Kahului Airport,"Kahului , Maui","Kahului , Maui, HI (OGG)",Oakland International Airport,Oakland,"Oakland, CA (OAK)"
2,977.0,8.0,United Airlines,Texas,Illinois,128.5,Austin-Bergstrom International Airport,Austin,"Austin, TX (AUS)",Chicago O'Hare International Airport,Chicago,"Chicago, IL (ORD)"
3,1124.0,2.0,Sun Country Airlines,Minnesota,Massachusetts,73.0,MinneapolisCSt. Paul International Airport,Minneapolis,"Minneapolis, MN (MSP)",Gen. Edward Lawrence Logan International Airport,Boston,"Boston, MA (BOS)"
4,347.0,1.0,Southwest Airlines,Arizona,Texas,162.0,Phoenix Sky Harbor International Airport,Phoenix,"Phoenix, AZ (PHX)",El Paso International Airport,El Paso,"El Paso, TX (ELP)"
1,1101.0,8.0,Frontier Airlines,New York,Florida,54.0,Long Island MacArthur Airport,Islip,"Islip, NY (ISP)",Southwest Florida International Airport,Fort Myers,"Fort Myers, FL (RSW)"
1,500.0,1.0,Delta Air Lines,North Carolina,Michigan,312.0,Charlotte/Douglas International Airport,Charlotte,"Charlotte, NC (CLT)",Detroit Metropolitan Wayne County Airport,Detroit / Romulus,"Detroit / Romulus, MI (DTW)"
1,1089.0,1.0,Delta Air Lines,New York,Florida,127.09,John F. Kennedy International Airport,New York,"New York, NY (JFK)",Miami International Airport,Miami,"Miami, FL (MIA)"
1,2704.0,1.0,United Airlines,Massachusetts,California,355.5,Gen. Edward Lawrence Logan International Airport,Boston,"Boston, MA (BOS)",San Francisco International Airport,San Francisco,"San Francisco, CA (SFO)"
3,550.0,3.0,American Airlines,Texas,Missouri,156.0,Dallas/Fort Worth International Airport,Dallas-Fort Worth,"Dallas-Fort Worth, TX (DFW)",St. Louis Lambert International Airport,St. Louis,"St. Louis, MO (STL)"
1,1389.0,1.0,American Airlines,Texas,New York,764.0,Dallas/Fort Worth International Airport,Dallas-Fort Worth,"Dallas-Fort Worth, TX (DFW)",LaGuardia Airport,New York,"New York, NY (LGA)"
4,1482.0,6.0,Southwest Airlines,Oregon,Missouri,148.5,Portland International Airport,Portland,"Portland, OR (PDX)",Kansas City International Airport,Kansas City,"Kansas City, MO (MCI)"
4,1033.0,1.0,Southwest Airlines,New York,Florida,157.0,Greater Rochester International Airport,Rochester,"Rochester, NY (ROC)",Orlando International Airport,Orlando,"Orlando, FL (MCO)"
1,1651.0,1.0,American Airlines,California,Illinois,403.5,Palm Springs International Airport,Palm Springs,"Palm Springs, CA (PSP)",Chicago O'Hare International Airport,Chicago,"Chicago, IL (ORD)"
3,861.0,1.0,Spirit Airlines,Florida,Ohio,86.5,Orlando International Airport,Orlando,"Orlando, FL (MCO)",Akron-Canton Regional Airport,Akron / Canton,"Akron / Canton, OH (CAK)"
3,526.0,1.0,Delta Air Lines,Georgia,Pennsylvania,156.55,HartsfieldCJackson Atlanta International Airport,Atlanta,"Atlanta, GA (ATL)",Pittsburgh International Airport,Pittsburgh,"Pittsburgh, PA (PIT)"
1,954.0,6.0,Delta Air Lines,Washington,California,293.0,SeattleCTacoma International Airport,Seattle / Tacoma ( SeaTac ),"Seattle / Tacoma ( SeaTac ), WA (SEA)",Los Angeles International Airport,Los Angeles,"Los Angeles, CA (LAX)"
2,1185.0,9.0,JetBlue Airways,Florida,Massachusetts,173.0,Tampa International Airport,Tampa,"Tampa, FL (TPA)",Gen. Edward Lawrence Logan International Airport,Boston,"Boston, MA (BOS)"
4,626.0,2.0,Delta Air Lines,Minnesota,Ohio,90.5,MinneapolisCSt. Paul International Airport,Minneapolis,"Minneapolis, MN (MSP)",John Glenn Columbus International Airport,Columbus,"Columbus, OH (CMH)"
3,599.0,1.0,United Airlines,California,Utah,231.0,San Francisco International Airport,San Francisco,"San Francisco, CA (SFO)",Salt Lake City International Airport,Salt Lake City,"Salt Lake City, UT (SLC)"
3,821.0,2.0,Delta Air Lines,Nebraska,Georgia,213.0,Eppley Airfield,Omaha,"Omaha, NE (OMA)",HartsfieldCJackson Atlanta International Airport,Atlanta,"Atlanta, GA (ATL)"
4,2288.0,1.0,United Airlines,Virginia,California,322.0,Washington Dulles International Airport,"Washington, D.C. / Dulles / Chantilly","Washington, D.C. / Dulles / Chantilly, VA (IAD)",Los Angeles International Airport,Los Angeles,"Los Angeles, CA (LAX)"
2,1050.0,1.0,Delta Air Lines,Minnesota,Connecticut,250.5,MinneapolisCSt. Paul International Airport,Minneapolis,"Minneapolis, MN (MSP)",Bradley International Airport,Hartford,"Hartford, CT (BDL)"
2,841.0,2.0,Allegiant Air,Florida,Illinois,116.0,St. PeteCClearwater International Airport,St. Petersburg / Clearwater,"St. Petersburg / Clearwater, FL (PIE)",MidAmerica St. Louis Airport / Scott Air Force Base,Belleville,"Belleville, IL (BLV)"
1,950.0,1.0,Delta Air Lines,Florida,New York,402.5,Orlando International Airport,Orlando,"Orlando, FL (MCO)",LaGuardia Airport,New York,"New York, NY (LGA)"
1,1074.0,1.0,Delta Air Lines,New York,Florida,221.88,John F. Kennedy International Airport,New York,"New York, NY (JFK)",Southwest Florida International Airport,Fort Myers,"Fort Myers, FL (RSW)"
1,258.0,7.0,Southwest Airlines,California,Nevada,113.5,San Diego International Airport,San Diego,"San Diego, CA (SAN)",McCarran International Airport,Las Vegas,"Las Vegas, NV (LAS)"
3,516.0,1.0,Frontier Airlines,North Dakota,Colorado,110.0,Bismarck Municipal Airport,Bismarck,"Bismarck, ND (BIS)",Denver International Airport,Denver,"Denver, CO (DEN)"
2,1134.0,1.0,Southwest Airlines,Nebraska,New Jersey,242.0,Eppley Airfield,Omaha,"Omaha, NE (OMA)",Newark Liberty International Airport,Newark,"Newark, NJ (EWR)"
4,954.0,1.0,Allegiant Air,New York,Florida,147.0,Elmira/Corning Regional Airport,Elmira / Corning,"Elmira / Corning, NY (ELM)",Orlando Sanford International Airport,Orlando / Sanford,"Orlando / Sanford, FL (SFB)"
4,2300.0,3.0,American Airlines,Arizona,Massachusetts,358.5,Phoenix Sky Harbor International Airport,Phoenix,"Phoenix, AZ (PHX)",Gen. Edward Lawrence Logan International Airport,Boston,"Boston, MA (BOS)"
4,1069.0,1.0,Delta Air Lines,New York,Florida,342.0,John F. Kennedy International Airport,New York,"New York, NY (JFK)",Fort LauderdaleCHollywood International Airport,Fort Lauderdale,"Fort Lauderdale, FL (FLL)"
